,person,total,view_complete_tran,noview_complete_tran,gender,age,became_member_on,income,receive,rec_bogo,rec_discount,rec_informational,comp,view_comp,noview_comp,vc_bogo,vc_discount,vc_informational,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5
8313,7d1dac0eb66147b89636f9e4aacb3d74,25.53,0.0,25.53,F,56,736751,35000.0,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8314,7d1dd620977d4d61a5a8c172b3b68147,169.59,57.18,112.41,M,54,736277,61000.0,4,2,1,1,3,3,0,2,1,0,2,0,0,0,0,0,0,0,0,1
8315,7d1f81064589437591e0bf7d9e794e30,11.77,0.0,11.77,M,72,736680,50000.0,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8316,7d23acce1bc9453096e79e8d2095a699,13.3,0.0,13.3,M,31,736733,58000.0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8317,7d28b5aabc264034809df7217d8b371f,125.64,51.0,74.64,M,66,736195,96000.0,4,2,1,1,3,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0
8318,7d2c8f16e3fe45fc87dfd2d3112e5773,21.3,7.38,13.92,M,40,736777,42000.0,5,2,1,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
8319,7d2d942131924c128c6374264dfd34ed,58.33,0.0,58.33,F,55,736788,75000.0,6,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8320,7d2f4592e232437d92e875ba21c03bc4,123.51,61.81,61.7,F,59,736303,98000.0,6,2,1,3,3,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0
8321,7d2f82de830043ceb3791cdd78bc2a31,313.1,119.85,193.25,M,57,736482,96000.0,5,3,2,0,5,5,0,3,2,0,1,0,0,1,1,0,1,0,1,0
8322,7d30ff83c4c141d79231d53be5101d9d,71.33,49.12,22.21,M,42,736212,68000.0,5,4,1,0,3,3,0,2,1,0,1,1,0,0,0,1,0,0,0,0
8323,7d382450e3b241748bbe665661bc4273,176.94,77.11,99.83,F,64,735570,70000.0,6,3,3,0,6,5,1,2,3,0,0,0,0,2,0,0,1,0,0,2
8324,7d3a9f861ef44f6eae2f6d005fae524e,43.35,0.0,43.35,F,51,736424,71000.0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8325,7d42182778104595bb6d5e920a767eca,225.26,86.64,138.62,F,77,736893,74000.0,5,3,2,0,5,5,0,3,2,0,0,2,0,1,0,1,0,0,0,1
8326,7d47f3a573e34dadb223d70389da903f,246.06,64.57,181.49,M,45,735393,94000.0,5,3,2,0,5,4,1,2,2,0,0,0,0,2,0,0,1,0,0,1
8327,7d49c4c7bf1846b28fbc84151d51f458,68.84,15.87,52.97,F,37,736748,52000.0,5,2,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8328,7d4b80a7ba3541f49fbccbdade389014,218.66,73.28,145.38,F,55,736206,45000.0,4,2,2,0,4,4,0,2,2,0,1,1,0,0,1,0,1,0,0,0
8329,7d4d5d017ac54e688e9aa20d6a01af81,249.43,114.79,134.64,M,62,736540,79000.0,6,3,2,1,5,5,0,3,2,0,1,1,0,0,0,0,2,0,1,0
8330,7d4dea70cc16493596a9a27d42447a03,14.43,0.0,14.43,,118,736706,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8331,7d54b36f7d65453094592e734f3b1f5d,179.12,43.96,135.16,M,63,736131,96000.0,5,1,3,1,3,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0
8332,7d650753a27846f5a7d9b1f5eb748291,158.59,71.17,87.42,M,46,736039,76000.0,3,2,1,0,3,3,0,2,1,0,1,1,0,0,1,0,0,0,0,0
8333,7d66deb1596942dbb626b4f31a4b44f8,18.08,18.08,0.0,M,89,736863,82000.0,3,0,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8334,7d67d5d41bd547548da28696201afc21,84.73,11.06,73.67,M,65,736635,31000.0,5,2,2,1,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0
8335,7d680b5335db412f82434247a682b727,21.36,4.88,16.48,,118,735934,,5,1,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8336,7d69e7992a9643a28c7a0ff78e250201,123.77,36.33,87.44,F,79,736638,77000.0,5,2,1,2,3,3,0,2,1,0,0,1,0,0,1,0,0,0,1,0
8337,7d6a59f524ac4133874049ac68b93bb2,19.69,0.0,19.69,,118,736385,,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8338,7d7329e9dfa2463cb1ce7218e9ed3dd9,123.97,12.37,111.6,F,73,735816,35000.0,5,1,3,1,4,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0
8339,7d73d95883dd470ba1a77593c349b422,7.68,0.0,7.68,,118,736707,,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8340,7d76c5a597f7490e84f915a1f8984786,199.06,87.14,111.92,F,52,735162,97000.0,5,1,3,1,4,4,0,1,3,0,0,0,0,0,0,1,1,0,1,1
8341,7d7f271652d244f78b97c73cd734c553,1106.17,78.28,1027.89,M,37,736047,98000.0,6,3,2,1,4,4,0,2,2,0,2,0,0,0,1,1,0,0,0,0
8342,7d838fbaa68e4c37a5a30fa1691c71c7,97.36,62.93,34.43,M,54,736624,120000.0,6,3,2,1,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0
8343,7d8a87a1607d43889a6a5d02138c0e3d,16.61,0.0,16.61,M,24,736617,33000.0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8344,7d91899d3b73484b9d23340fd04f7b83,30.46,0.0,30.46,M,27,735942,43000.0,6,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8345,7d99828599eb4d6cbd59b60ea952b46e,23.43,10.31,13.12,,118,736373,,5,1,2,2,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
8346,7da25b87262f4c75bac253cf5e5d9039,118.68,36.07,82.61,F,69,736425,109000.0,3,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8347,7da4476ec7234c0fa8f05d2336669212,261.09,74.22,186.87,F,57,736062,83000.0,5,4,0,1,4,4,0,4,0,0,1,0,0,0,0,0,0,0,3,0
8348,7da713655c874687a7faec49bb938e44,160.82,83.76,77.06,M,66,736149,73000.0,6,5,1,0,5,4,1,3,1,0,0,2,0,1,0,1,0,0,0,0
8349,7da737495ffd4370be31a6871bef5eb8,41.36,16.44,24.92,F,36,736660,58000.0,5,2,3,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0
8350,7dac59962c6d45d7947c17cd997626a2,214.93,27.01,187.92,F,39,736306,71000.0,4,1,2,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
8351,7dacdd20bc9143ccb6c1a08391970d44,187.32,42.34,144.98,F,49,735947,73000.0,6,1,3,2,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1
8352,7dad548ac52b4e23808b2457bd4a9143,1.72,0.0,1.72,,118,736602,,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8353,7dae1b05e9ec481c81ccd2186e7ec3d0,14.17,5.82,8.35,M,58,736749,65000.0,4,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8354,7db3bb908e13482498a69df15cf012b5,27.02,0.0,27.02,M,42,736677,36000.0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8355,7db3f8507200415eac97160ae57bc688,153.9,60.6,93.3,M,60,736226,79000.0,5,3,1,1,4,3,1,3,0,0,1,1,0,0,0,0,0,0,1,0
8356,7dbce81651b545a2960b635f7d85db4d,297.26,43.79,253.47,M,39,736559,65000.0,4,2,1,1,3,3,0,2,1,0,1,0,0,0,0,1,0,0,1,0
8357,7dbea37e1a154a888802eaa7da0097e0,41.74,20.2,21.54,M,29,735314,62000.0,5,1,3,1,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
8358,7dc394b25e2c43c4bd9f00f45fa5cead,6.87,0.0,6.87,M,46,736578,50000.0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8359,7dc62a0a1736432f9a2dbafae8a7687c,80.17,60.73,19.44,M,55,736555,57000.0,3,1,2,0,3,3,0,1,2,0,0,0,0,1,1,0,1,0,0,0
8360,7dc97406d2ff4ae4a9fc049d988e9c15,149.36,84.2,65.16,F,59,735992,80000.0,4,3,1,0,4,3,1,2,1,0,0,2,0,0,0,1,0,0,0,0
8361,7dc9f81c5d1542b192c3af2bc70924e1,86.14,19.33,66.81,F,46,736614,31000.0,5,3,2,0,3,3,0,2,1,0,0,0,0,0,0,1,0,0,2,0
8362,7dd5e5a95fea44f98af8c2c8d4c85e17,96.89,10.64,86.25,M,52,736552,35000.0,6,2,3,1,3,2,1,0,2,0,0,0,0,0,2,0,0,0,0,0
8363,7dd8cdc6dc4341dd8e66ecf6382fb08f,31.17,4.15,27.02,F,33,735469,67000.0,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8364,7dd8f1f777494b70a41fa2f6ac9901a4,9.41,0.0,9.41,M,20,736745,31000.0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8365,7de1f163b6244e66ba414a8d50d073b4,98.37,17.22,81.15,F,87,736378,72000.0,6,2,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8366,7de67c6eb7ca46d7af5b9072727337ca,326.78,102.52,224.26,F,45,736595,98000.0,5,3,1,1,4,4,0,3,1,0,2,0,0,0,0,0,0,0,1,1
8367,7deb3dfb68834b0ba0d8913d54acabfa,125.32,58.2,67.12,F,78,736581,63000.0,4,0,4,0,4,4,0,0,4,0,0,0,0,0,0,2,1,0,0,1
8368,7deb44388feb4a9ea7681464bf16b8dd,436.4,307.19,129.21,M,36,736124,41000.0,5,2,2,1,3,3,0,1,2,0,1,0,0,0,0,2,0,0,0,0
8369,7df6c8ca03074f69aed1e52ed9b89fe4,114.73,44.79,69.94,M,54,736685,64000.0,2,2,0,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0
8370,7df6d44d1ecb46b59fa09e1e3fb57ebc,6.76,0.0,6.76,,118,736754,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8371,7df9de0240c743b8a53743791d8f39f7,0.0,0.0,0.0,,118,736840,,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8372,7dfe7355623a45988127c78ac7504bbc,167.95,7.66,160.29,M,54,736694,37000.0,6,1,1,4,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
8373,7e000dcb51f84ee2809f728294e5b92c,14.78,8.55,6.23,,118,736571,,6,2,4,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
8374,7e083546bac84daf82bd16003aacc008,137.78,22.29,115.49,M,80,736452,88000.0,5,2,2,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0
8375,7e0b1114c08546b8b52e0980189ce292,25.96,14.36,11.6,,118,735963,,6,2,2,2,3,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0
8376,7e0d5afd8f7c44178185a363ae80801c,261.83,63.56,198.27,F,27,736126,73000.0,5,3,1,1,4,3,1,2,1,0,0,2,0,0,0,1,0,0,0,0
8377,7e1fd7832b164d13ab29d1da3b72caf6,38.37,4.87,33.5,M,69,735597,41000.0,4,1,3,0,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0
8378,7e20102a702848b18c100b8695f5d21a,215.06,85.88,129.18,M,58,736157,91000.0,6,1,4,1,5,5,0,1,4,0,1,0,0,0,1,1,1,0,0,1
8379,7e26dcda0b9e44a7b3ea29d858324166,133.31,64.74,68.57,F,61,735191,69000.0,5,2,2,1,4,3,1,1,2,0,0,0,0,0,0,1,1,0,1,0
8380,7e2849c81e194680851104abc3169c9c,60.33,14.42,45.91,M,68,736740,57000.0,5,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8381,7e2cd8acad534cf88280fb2944da4658,89.34,75.39,13.95,M,59,736809,84000.0,4,2,2,0,3,3,0,1,2,0,1,0,0,0,1,0,1,0,0,0
8382,7e3009f88c254c89af4f99e5068f9e26,10.99,2.03,8.96,F,27,736880,38000.0,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8383,7e38a7ef322b4e1ca4f14221af478d26,12.26,0.0,12.26,M,91,736627,53000.0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8384,7e45faba0a8346379d0c296f1df8ae1d,234.29,134.02,100.27,F,58,736373,92000.0,6,3,3,0,6,6,0,3,3,0,0,2,0,0,1,1,0,0,1,1
8385,7e47f4f53c7d4f7eb4cb1d5c848f03fb,35.78,7.72,28.06,M,46,736020,50000.0,4,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8386,7e4e0269683741eda11c7590db744bbd,75.94,38.61,37.33,F,24,736543,44000.0,6,2,3,1,4,4,0,1,3,0,0,1,0,0,0,1,1,0,0,1
8387,7e527b19f70b4aeeb1e99ed78aca1598,220.38,49.84,170.54,M,71,736060,95000.0,6,1,2,3,3,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0
8388,7e567d349dee4ca6a85805cff8b65c35,87.49,37.2,50.29,M,49,736896,81000.0,4,3,0,1,2,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0
8389,7e57c2338dce4bcf801316ecc2bcde36,76.32,13.9,62.42,M,40,736749,51000.0,5,4,0,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
8390,7e5b86cde767403b85683543c5183817,65.23,16.92,48.31,M,54,735825,41000.0,6,4,1,1,2,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0
8391,7e5c724d4f5b42bcb53adda50b7a6dab,24.64,6.73,17.91,,118,736425,,3,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8392,7e5e7db0dea54e8ea8ecd051d0720898,318.19,75.22,242.97,F,61,736556,79000.0,5,0,3,2,3,3,0,0,3,0,0,0,0,0,0,0,2,0,0,1
8393,7e615c3c67df488ba50514e36189aeaa,107.91,40.96,66.95,F,79,736207,92000.0,4,1,2,1,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
8394,7e64162008094cfa8afdc46831d20683,0.0,0.0,0.0,M,32,736805,42000.0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8395,7e66f9d836bd42ad9a6a89ab2128313e,34.82,5.69,29.13,M,83,735812,40000.0,4,2,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
8396,7e684e29d55d4003a95a8e70c04d973f,77.07,41.7,35.37,F,69,736859,80000.0,5,0,4,1,3,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0
8397,7e6d3a665910453b9d9fdfb0997fd0b5,35.77,7.93,27.84,,118,736266,,5,3,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8398,7e70232d747043f1ae50f3bb41e32e91,35.16,1.08,34.08,,118,736570,,4,2,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8399,7e7519aef57544a9a3b18703ce7a2fb7,134.0,34.72,99.28,M,63,736503,97000.0,3,0,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8400,7e7598e16a454124bf675d37b1a2c265,70.0,7.34,62.66,M,58,735536,60000.0,5,1,2,2,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
8401,7e762e3fc76c4def85609cf1b70e499c,119.3,49.9,69.4,M,75,736439,72000.0,4,0,3,1,3,3,0,0,3,0,0,0,0,0,0,2,0,0,0,1
8402,7e795099f75645b997a137f4a63fcde4,94.12,23.83,70.29,M,84,736211,37000.0,5,1,3,1,4,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0
8403,7e7ad81e2c414839a93b27373c2cbc20,125.87,25.11,100.76,M,58,735868,66000.0,5,2,1,2,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0
8404,7e8485c281ca423bbd8da3086532f1eb,9.2,0.0,9.2,,118,735925,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8405,7e855376e2174402bcf964468f4a71c1,6.9,0.0,6.9,,118,735135,,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,7e8da1599cce45e4beaa2e0480636076,316.52,46.89,269.63,M,78,736035,85000.0,6,2,1,3,3,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0
8407,7e9387535eef47bc8e2efc3263be69de,160.37,76.39,83.98,F,41,736078,94000.0,4,2,2,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,2,2
8408,7e94edf82d51458a9972412f0befd1dd,155.04,44.85,110.19,F,25,736875,71000.0,5,3,1,1,4,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0
8409,7e977aa0ba834fe5b07ad04e6908a6ca,13.73,0.0,13.73,F,36,736565,38000.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8410,7e9b24bdae7244bb87dfc730bea9112e,35.54,2.49,33.05,M,66,735679,33000.0,4,1,2,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8411,7ea422e760d54a41be4030be27bc1d62,53.0,12.62,40.38,F,35,736452,66000.0,5,2,2,1,3,3,0,1,2,0,0,0,0,1,1,0,0,0,0,1
8412,7ea7b6c717e045b8b82a28a7f96957fe,113.67,34.54,79.13,M,70,736001,116000.0,3,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8413,7eac0ad97cc04bb2b23dc6139fe12821,133.17,96.18,36.99,M,47,735254,51000.0,6,2,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8414,7eaf65e6d9f644f097356e6641499f1d,9.21,0.0,9.21,,118,735868,,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,7eb248dd7ac546a4931a3e0ad67d0286,66.91,31.66,35.25,F,42,736599,61000.0,4,2,1,1,3,3,0,2,1,0,0,1,0,0,0,1,0,0,1,0
8416,7eb42a9d454c4cb8b18d363026192959,74.81,0.0,74.81,F,88,736413,71000.0,5,1,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,7eb85a133c7e4a7d9cac1df25e50d9c8,213.9,94.88,119.02,M,69,736500,72000.0,6,4,2,0,6,6,0,4,2,0,1,1,0,1,0,2,0,0,1,0
8418,7ebc1c5f8180493f91077a3aaf37167a,21.5,0.0,21.5,,118,736475,,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8419,7ebd228eba9d45a08d23932227fc551c,162.05,32.93,129.12,F,57,735738,70000.0,5,2,1,2,3,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0
8420,7ebd2a16443643df84eb390a09275a3b,208.73,47.07,161.66,F,54,736405,95000.0,5,1,2,2,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1
8421,7ec292cf2eeb41288582c056fbe7775d,75.45,0.0,75.45,F,55,736548,87000.0,5,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,7ec5285f77754736a3a5720efae7a5ed,47.3,10.86,36.44,M,21,736896,61000.0,6,4,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
8423,7ec8a869c7714a429adeede431a04881,16.75,0.0,16.75,M,67,736553,34000.0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,7ecd0a2b41794a5ba7cc1b7c6d916df3,57.14,26.76,30.38,M,39,735745,62000.0,4,3,1,0,3,3,0,2,1,0,1,0,0,0,0,0,1,0,1,0
8425,7ecfc592171f4844bdc05bdbb48d3847,0.0,0.0,0.0,,118,736754,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,7ed2f2883b4245beaf0d19d9af29aa01,204.13,48.14,155.99,F,20,736646,49000.0,5,2,2,1,4,3,1,2,1,0,0,1,0,0,0,0,1,0,1,0
8427,7ed6855e376d43b4b1541c91fefaf427,19.89,0.0,19.89,M,45,736831,57000.0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,7eda09a65f65444988ac102bc112ed5b,254.2,90.67,163.53,F,63,735830,71000.0,5,2,3,0,5,4,1,1,3,0,0,1,0,0,0,1,1,0,0,1
8429,7eda3d5a77e14c64b340d08068d989cb,160.76,37.16,123.6,F,66,736537,57000.0,4,2,1,1,3,3,0,2,1,0,1,0,0,0,1,0,0,0,1,0
8430,7eda905fad7a4efcbcf9673b5bea1219,92.91,22.99,69.92,F,89,736619,63000.0,4,1,2,1,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
8431,7eda9728df624f09b3aec88e0aebcf6a,201.85,56.05,145.8,M,63,735866,96000.0,5,0,4,1,4,3,1,0,3,0,0,0,0,0,0,0,1,0,0,2
8432,7ede12164ac7489eb5b4f607b87977f4,1.24,0.0,1.24,,118,736561,,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,7ede8e7cf9184907820365ce64bb8f7a,117.06,52.27,64.79,F,59,736091,68000.0,5,2,1,2,3,3,0,2,1,0,1,1,0,0,0,1,0,0,0,0
8434,7ee0436c7abc4526a1d97f598701b4a8,86.27,30.51,55.76,M,66,736632,58000.0,4,1,1,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
8435,7ee8608d770e4c469c1589c1fe5869f9,35.3,0.0,35.3,F,58,735672,34000.0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8436,7ee8a34e3f45439695ce127e1d96894c,41.03,19.93,21.1,,118,736645,,5,1,2,2,3,3,0,1,2,0,0,0,0,0,1,1,0,0,1,0
8437,7eef6a95040a49e2aa8863beb943d381,497.98,83.54,414.44,F,77,736443,66000.0,4,3,1,0,4,4,0,3,1,0,1,0,0,1,0,1,0,0,1,0
8438,7ef2690d6df648e287f09a7f0a1b4c25,46.22,0.0,46.22,M,67,735120,59000.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8439,7ef823f67ccd43a499f365d896e779b2,90.26,27.9,62.36,F,92,736896,72000.0,3,0,3,0,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2
8440,7f0124b2a6e94e8fba10c4055d8edde3,22.85,0.0,22.85,F,56,736594,69000.0,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8441,7f04a0c0c4da4da184ecdbae67ee6acb,23.98,0.0,23.98,M,58,735241,69000.0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8442,7f07308a062844c3bd54012ccdc3fb81,223.61,55.27,168.34,F,54,736253,106000.0,5,2,1,2,3,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1
8443,7f078c43ff38496b9857c1c69de586e9,160.25,39.11,121.14,F,53,736559,79000.0,5,3,2,0,4,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0
8444,7f09dd8ae6994415ada38d63383cf086,185.02,57.96,127.06,M,41,736423,66000.0,5,3,1,1,3,3,0,2,1,0,1,0,0,1,0,0,0,0,0,1
8445,7f0a35bd2554457db3ea5b48303807ba,55.59,10.7,44.89,M,54,736083,54000.0,3,1,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8446,7f0d9541dc284bb5b390c863644f04cd,165.79,58.98,106.81,F,34,736590,75000.0,3,2,1,0,3,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0
8447,7f0df9ea520a40e2ad30d0c4f6f30161,666.38,19.49,646.89,M,59,736125,53000.0,5,4,0,1,4,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0
8448,7f0f4f70ce834918828bd074dfa41e85,40.22,10.21,30.01,M,54,735117,38000.0,4,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8449,7f11b9f1960f4516ac628a07622cf833,8.62,0.0,8.62,M,37,736780,48000.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8450,7f123c0ec1b94da19a428243ca8c8f82,25.33,5.68,19.65,M,46,736818,55000.0,4,3,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8451,7f1384fd82e8409fac9bae5e07e23e63,221.3,135.45,85.85,F,68,736575,74000.0,6,2,4,0,6,5,1,2,3,0,0,1,0,0,0,3,0,0,1,0
8452,7f1551c4db4e4c42ad75c3337b16ff70,9.16,7.36,1.8,M,45,736631,35000.0,4,0,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8453,7f162ea908464199a7c80d2573c532a9,15.67,0.0,15.67,,118,736416,,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8454,7f1ac3e0d4944426b99adb55e3b74028,73.08,0.0,73.08,M,68,736673,75000.0,4,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8455,7f202eb46e3140f4995f8718471400be,15.18,0.0,15.18,,118,735889,,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8456,7f22a3ef50594700ab5096e9b0fc5298,29.26,3.44,25.82,M,19,736141,39000.0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8457,7f26bb62f8f346f2804f1394b92f85c8,168.58,29.48,139.1,M,65,736133,50000.0,4,2,1,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
8458,7f27070d07eb44cb89b9a547074ca343,128.69,43.38,85.31,M,69,736550,78000.0,6,6,0,0,6,3,3,3,0,0,1,2,0,0,0,0,0,0,0,0
8459,7f34389be79746aea515fb6980602999,39.3,8.2,31.1,,118,735899,,6,2,2,2,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0
8460,7f370edef8ae471bb1e3067f84f5a9d0,166.93,106.62,60.31,M,53,735568,100000.0,5,2,2,1,3,3,0,1,2,0,0,0,0,1,1,0,1,0,0,0
8461,7f388ca9590a41ef8e1c69a9bee83f06,93.31,65.61,27.7,F,82,736398,104000.0,5,3,1,1,3,3,0,2,1,0,0,1,0,0,0,1,0,0,1,0
8462,7f40846c42db4c4db3c03080f9f476d7,218.39,43.92,174.47,F,69,736549,75000.0,6,3,3,0,5,3,2,1,2,0,0,0,0,0,1,0,1,0,1,0
8463,7f417d6b1ac249078d5ab3e2528536d2,47.96,13.55,34.41,F,25,735308,68000.0,4,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8464,7f495962e50f40b1b76393c7c5343135,101.38,55.68,45.7,M,62,735259,61000.0,6,2,3,1,3,3,0,1,2,0,0,0,0,0,0,1,0,0,1,1
8465,7f49a11dda5b44c2b6afb7d3303c2a88,15.89,7.8,8.09,,118,736495,,4,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8466,7f4e982a72f14c619d2c4e29b1ec9806,18.14,0.0,18.14,,118,736557,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
